id,year,month,day,hour,station_id,bikes_available,predict
4165,2014,2,21,13,0,11.0,0
4166,2014,2,21,14,0,11.0,0
4167,2014,2,21,15,0,11.0,0
4168,2014,2,21,16,0,12.0,0
4169,2014,2,21,17,0,14.0,0
4170,2014,2,21,18,0,14.0,0
4171,2014,2,21,19,0,14.0,0
4172,2014,2,21,20,0,11.0,0
4173,2014,2,21,21,0,11.0,0
4174,2014,2,21,22,0,11.0,0
4175,2014,2,21,23,0,11.0,0
4176,2014,2,22,0,0,11.0,0
4177,2014,2,22,1,0,11.0,0
4178,2014,2,22,2,0,10.0,0
4179,2014,2,22,3,0,10.0,0
4180,2014,2,22,4,0,10.0,0
4181,2014,2,22,5,0,10.0,0
4182,2014,2,22,6,0,10.0,0
4183,2014,2,22,7,0,10.0,0
4184,2014,2,22,8,0,10.0,0
4185,2014,2,22,9,0,12.0,0
4186,2014,2,22,10,0,12.0,0
4187,2014,2,22,11,0,13.0,0
4188,2014,2,22,12,0,13.0,0
4189,2014,2,22,13,0,13.0,0
4190,2014,2,22,14,0,13.0,0
4191,2014,2,22,15,0,14.0,0
4192,2014,2,22,16,0,14.0,0
4193,2014,2,22,17,0,14.0,0
4194,2014,2,22,18,0,14.0,0
4195,2014,2,22,19,0,14.0,0
4196,2014,2,22,20,0,14.0,0
4197,2014,2,22,21,0,11.0,0
4198,2014,2,22,22,0,11.0,0
4199,2014,2,22,23,0,11.0,0
4200,2014,2,23,0,0,11.0,0
4201,2014,2,23,1,0,11.0,0
4202,2014,2,23,2,0,11.0,0
4203,2014,2,23,3,0,11.0,0
4204,2014,2,23,4,0,11.0,0
4205,2014,2,23,5,0,11.0,0
4206,2014,2,23,6,0,11.0,0
4207,2014,2,23,7,0,11.0,0
4208,2014,2,23,8,0,11.0,0
4209,2014,2,23,9,0,11.0,0
4210,2014,2,23,10,0,11.0,0
4211,2014,2,23,11,0,12.0,0
4212,2014,2,23,12,0,12.0,0
4213,2014,2,23,13,0,12.0,0
4214,2014,2,23,14,0,12.0,0
4215,2014,2,23,15,0,12.0,0
4216,2014,2,23,16,0,12.0,0
4217,2014,2,23,17,0,12.0,0
4218,2014,2,23,18,0,11.0,0
4219,2014,2,23,19,0,12.0,0
4220,2014,2,23,20,0,12.0,0
4221,2014,2,23,21,0,12.0,0
4222,2014,2,23,22,0,14.0,0
4223,2014,2,23,23,0,12.0,0
4224,2014,2,24,0,0,12.0,0
4225,2014,2,24,1,0,12.0,0
4226,2014,2,24,2,0,12.0,0
4227,2014,2,24,3,0,12.0,0
4228,2014,2,24,4,0,12.0,0
4229,2014,2,24,5,0,12.0,0
4230,2014,2,24,6,0,13.0,0
4231,2014,2,24,7,0,12.0,0
4232,2014,2,24,8,0,10.0,0
4233,2014,2,24,9,0,9.0,0
4234,2014,2,24,10,0,10.0,0
4235,2014,2,24,11,0,9.0,0
4236,2014,2,24,12,0,9.0,0
4237,2014,2,24,13,0,9.0,0
4238,2014,2,24,14,0,9.0,0
4239,2014,2,24,15,0,8.0,0
4240,2014,2,24,16,0,7.0,0
4241,2014,2,24,17,0,11.0,0
4242,2014,2,24,18,0,11.0,0
4243,2014,2,24,19,0,10.0,0
4244,2014,2,24,20,0,9.0,0
4245,2014,2,24,21,0,9.0,0
4246,2014,2,24,22,0,9.0,0
4247,2014,2,24,23,0,8.0,0
4248,2014,2,25,0,0,8.0,0
4249,2014,2,25,1,0,8.0,0
4250,2014,2,25,2,0,8.0,0
4251,2014,2,25,3,0,8.0,0
4252,2014,2,25,4,0,7.0,0
4253,2014,2,25,5,0,8.0,0
4254,2014,2,25,6,0,9.0,0
4255,2014,2,25,7,0,9.0,0
4256,2014,2,25,8,0,8.0,0
4257,2014,2,25,9,0,7.0,0
4258,2014,2,25,10,0,6.0,0
4259,2014,2,25,11,0,4.0,0
4260,2014,2,25,12,0,4.0,0
4261,2014,2,25,13,0,4.0,0
4262,2014,2,25,14,0,4.0,0
4263,2014,2,25,15,0,5.0,0
4264,2014,2,25,16,0,5.0,0
4265,2014,2,25,17,0,9.0,0
4266,2014,2,25,18,0,8.0,0
4267,2014,2,25,19,0,8.0,0
4268,2014,2,25,20,0,7.0,0
4269,2014,2,25,21,0,7.0,0
4270,2014,2,25,22,0,7.0,0
4271,2014,2,25,23,0,7.0,0
4272,2014,2,26,0,0,7.0,0
4273,2014,2,26,1,0,6.0,0
4274,2014,2,26,2,0,6.0,0
4275,2014,2,26,3,0,6.0,0
4276,2014,2,26,4,0,6.0,0
4277,2014,2,26,5,0,6.0,0
4278,2014,2,26,6,0,7.0,0
4279,2014,2,26,7,0,6.0,0
4280,2014,2,26,8,0,7.0,0
4281,2014,2,26,9,0,5.0,0
4282,2014,2,26,10,0,5.0,0
4283,2014,2,26,11,0,14.0,0
4284,2014,2,26,12,0,14.0,0
4285,2014,2,26,13,0,14.0,0
4286,2014,2,26,14,0,14.0,0
4287,2014,2,26,15,0,15.0,0
4288,2014,2,26,16,0,15.0,0
4289,2014,2,26,17,0,18.0,0
4290,2014,2,26,18,0,15.0,0
4291,2014,2,26,19,0,14.0,0
4292,2014,2,26,20,0,14.0,0
4293,2014,2,26,21,0,14.0,0
4294,2014,2,26,22,0,14.0,0
4295,2014,2,26,23,0,13.0,0
4296,2014,2,27,0,0,12.0,0
4297,2014,2,27,1,0,12.0,0
4298,2014,2,27,2,0,12.0,0
4299,2014,2,27,3,0,12.0,0
4300,2014,2,27,4,0,12.0,0
4301,2014,2,27,5,0,12.0,0
4302,2014,2,27,6,0,13.0,0
4303,2014,2,27,7,0,12.0,0
4304,2014,2,27,8,0,11.0,0
4305,2014,2,27,9,0,10.0,0
4306,2014,2,27,10,0,10.0,0
4307,2014,2,27,11,0,10.0,0
4308,2014,2,27,12,0,14.0,0
4309,2014,2,27,13,0,14.0,0
4310,2014,2,27,14,0,14.0,0
4311,2014,2,27,15,0,14.0,0
4312,2014,2,27,16,0,9.0,0
4313,2014,2,27,17,0,12.0,0
4314,2014,2,27,18,0,9.0,0
4315,2014,2,27,19,0,13.0,0
4316,2014,2,27,20,0,14.0,0
4317,2014,2,27,21,0,14.0,0
4318,2014,2,27,22,0,15.0,0
4319,2014,2,27,23,0,15.0,0
4320,2014,2,28,0,0,13.0,0
4321,2014,2,28,1,0,13.0,0
4322,2014,2,28,2,0,13.0,0
4323,2014,2,28,3,0,14.0,0
4324,2014,2,28,4,0,13.0,0
4325,2014,2,28,5,0,13.0,0
4326,2014,2,28,6,0,14.0,0
4327,2014,2,28,7,0,14.0,0
4328,2014,2,28,8,0,13.0,0
4329,2014,2,28,9,0,14.0,0
4330,2014,2,28,10,0,13.0,0
4331,2014,2,28,11,0,12.0,0
4332,2014,2,28,12,0,11.0,0
4333,2014,2,28,13,0,12.0,0
4334,2014,2,28,14,0,11.0,0
4335,2014,2,28,15,0,13.0,0
4336,2014,2,28,16,0,14.0,0
4337,2014,2,28,17,0,15.0,0
4338,2014,2,28,18,0,14.0,0
4339,2014,2,28,19,0,15.0,0
4340,2014,2,28,20,0,12.0,0
4341,2014,2,28,21,0,12.0,0
4342,2014,2,28,22,0,12.0,0
4343,2014,2,28,23,0,12.0,0
4344,2014,3,1,0,0,12.0,0
4345,2014,3,1,1,0,12.0,0
4346,2014,3,1,2,0,12.0,0
4347,2014,3,1,3,0,13.0,0
4348,2014,3,1,4,0,13.0,0
4349,2014,3,1,5,0,13.0,0
4350,2014,3,1,6,0,13.0,0
4351,2014,3,1,7,0,12.0,0
4352,2014,3,1,8,0,12.0,0
4353,2014,3,1,9,0,12.0,0
4354,2014,3,1,10,0,11.0,0
4355,2014,3,1,11,0,11.0,0
4356,2014,3,1,12,0,12.0,0
4357,2014,3,1,13,0,12.0,0
4358,2014,3,1,14,0,12.0,0
4359,2014,3,1,15,0,12.0,0
4360,2014,3,1,16,0,11.0,0
4361,2014,3,1,17,0,11.0,0
4362,2014,3,1,18,0,11.0,0
4363,2014,3,1,19,0,11.0,0
4364,2014,3,1,20,0,11.0,0
4365,2014,3,1,21,0,11.0,0
4366,2014,3,1,22,0,10.0,0
4367,2014,3,1,23,0,11.0,0
4368,2014,3,2,0,0,10.0,0
4369,2014,3,2,1,0,11.0,0
4370,2014,3,2,2,0,10.0,0
4371,2014,3,2,3,0,9.0,0
4372,2014,3,2,4,0,10.0,0
4373,2014,3,2,5,0,10.0,0
4374,2014,3,2,6,0,9.0,0
4375,2014,3,2,7,0,9.0,0
4376,2014,3,2,8,0,8.0,0
4377,2014,3,2,9,0,9.0,0
4378,2014,3,2,10,0,11.0,0
4379,2014,3,2,11,0,10.0,0
4380,2014,3,2,12,0,10.0,0
4381,2014,3,2,13,0,10.0,0
4382,2014,3,2,14,0,10.0,0
4383,2014,3,2,15,0,15.0,0
4384,2014,3,2,16,0,14.0,0
4385,2014,3,2,17,0,14.0,0
4386,2014,3,2,18,0,13.0,0
4387,2014,3,2,19,0,12.0,0
4388,2014,3,2,20,0,13.0,0
4389,2014,3,2,21,0,12.0,0
4390,2014,3,2,22,0,12.0,0
4391,2014,3,2,23,0,12.0,0
4392,2014,3,3,0,0,12.0,0
4393,2014,3,3,1,0,13.0,0
4394,2014,3,3,2,0,12.0,0
4395,2014,3,3,3,0,11.0,0
4396,2014,3,3,4,0,12.0,0
4397,2014,3,3,5,0,12.0,0
4398,2014,3,3,6,0,14.0,0
4399,2014,3,3,7,0,13.0,0
4400,2014,3,3,8,0,13.0,0
4401,2014,3,3,9,0,13.0,0
4402,2014,3,3,10,0,13.0,0
4403,2014,3,3,11,0,12.0,0
4404,2014,3,3,12,0,13.0,0
4405,2014,3,3,13,0,12.0,0
4406,2014,3,3,14,0,14.0,0
4407,2014,3,3,15,0,13.0,0
4408,2014,3,3,16,0,13.0,0
4409,2014,3,3,17,0,17.0,0
4410,2014,3,3,18,0,13.0,0
4411,2014,3,3,19,0,12.0,0
4412,2014,3,3,20,0,11.0,0
4413,2014,3,3,21,0,11.0,0
4414,2014,3,3,22,0,12.0,0
4415,2014,3,3,23,0,12.0,0
4416,2014,3,4,0,0,12.0,0
4417,2014,3,4,1,0,12.0,0
4418,2014,3,4,2,0,12.0,0
4419,2014,3,4,3,0,12.0,0
4420,2014,3,4,4,0,12.0,0
4421,2014,3,4,5,0,12.0,0
4422,2014,3,4,6,0,13.0,0
4423,2014,3,4,7,0,14.0,0
4424,2014,3,4,8,0,12.0,0
4425,2014,3,4,9,0,12.0,0
4426,2014,3,4,10,0,11.0,0
4427,2014,3,4,11,0,10.0,0
4428,2014,3,4,12,0,10.0,0
4429,2014,3,4,13,0,10.0,0
4430,2014,3,4,14,0,10.0,0
4431,2014,3,4,15,0,10.0,0
4432,2014,3,4,16,0,9.0,0
4433,2014,3,4,17,0,13.0,0
4434,2014,3,4,18,0,12.0,0
4435,2014,3,4,19,0,11.0,0
4436,2014,3,4,20,0,7.0,0
4437,2014,3,4,21,0,7.0,0
4438,2014,3,4,22,0,7.0,0
4439,2014,3,4,23,0,6.0,0
4440,2014,3,5,0,0,6.0,0
4441,2014,3,5,1,0,6.0,0
4442,2014,3,5,2,0,6.0,0
4443,2014,3,5,3,0,6.0,0
4444,2014,3,5,4,0,6.0,0
4445,2014,3,5,5,0,6.0,0
4446,2014,3,5,6,0,7.0,0
4447,2014,3,5,7,0,7.0,0
4448,2014,3,5,8,0,7.0,0
4449,2014,3,5,9,0,9.0,0
4450,2014,3,5,10,0,9.0,0
4451,2014,3,5,11,0,13.0,0
4452,2014,3,5,12,0,12.0,0
4453,2014,3,5,13,0,12.0,0
4454,2014,3,5,14,0,11.0,0
4455,2014,3,5,15,0,11.0,0
4456,2014,3,5,16,0,13.0,0
4457,2014,3,5,17,0,15.0,0
4458,2014,3,5,18,0,15.0,0
4459,2014,3,5,19,0,14.0,0
4460,2014,3,5,20,0,14.0,0
4461,2014,3,5,21,0,13.0,0
4462,2014,3,5,22,0,14.0,0
4463,2014,3,5,23,0,13.0,0
4464,2014,3,6,0,0,13.0,0
4465,2014,3,6,1,0,13.0,0
4466,2014,3,6,2,0,13.0,0
4467,2014,3,6,3,0,13.0,0
4468,2014,3,6,4,0,13.0,0
4469,2014,3,6,5,0,13.0,0
4470,2014,3,6,6,0,14.0,0
4471,2014,3,6,7,0,14.0,0
4472,2014,3,6,8,0,12.0,0
4473,2014,3,6,9,0,10.0,0
4474,2014,3,6,10,0,9.0,0
4475,2014,3,6,11,0,9.0,0
4476,2014,3,6,12,0,9.0,0
4477,2014,3,6,13,0,9.0,0
4478,2014,3,6,14,0,10.0,0
4479,2014,3,6,15,0,10.0,0
4480,2014,3,6,16,0,10.0,0
4481,2014,3,6,17,0,14.0,0
4482,2014,3,6,18,0,14.0,0
4483,2014,3,6,19,0,13.0,0
4484,2014,3,6,20,0,12.0,0
4485,2014,3,6,21,0,10.0,0
4486,2014,3,6,22,0,10.0,0
4487,2014,3,6,23,0,11.0,0
4488,2014,3,7,0,0,10.0,0
4489,2014,3,7,1,0,9.0,0
4490,2014,3,7,2,0,9.0,0
4491,2014,3,7,3,0,9.0,0
4492,2014,3,7,4,0,8.0,0
4493,2014,3,7,5,0,8.0,0
4494,2014,3,7,6,0,10.0,0
4495,2014,3,7,7,0,10.0,0
4496,2014,3,7,8,0,12.0,0
4497,2014,3,7,9,0,10.0,0
4498,2014,3,7,10,0,11.0,0
4499,2014,3,7,11,0,11.0,0
4500,2014,3,7,12,0,11.0,0
4501,2014,3,7,13,0,13.0,0
4502,2014,3,7,14,0,13.0,0
4503,2014,3,7,15,0,12.0,0
4504,2014,3,7,16,0,13.0,0
4505,2014,3,7,17,0,16.0,0
4506,2014,3,7,18,0,14.0,0
4507,2014,3,7,19,0,12.0,0
4508,2014,3,7,20,0,7.0,0
4509,2014,3,7,21,0,13.0,0
4510,2014,3,7,22,0,13.0,0
4511,2014,3,7,23,0,13.0,0
4512,2014,3,8,0,0,13.0,0
4513,2014,3,8,1,0,13.0,0
4514,2014,3,8,2,0,12.0,0
4515,2014,3,8,3,0,12.0,0
4516,2014,3,8,4,0,12.0,0
4517,2014,3,8,5,0,12.0,0
4518,2014,3,8,6,0,12.0,0
4519,2014,3,8,7,0,12.0,0
4520,2014,3,8,8,0,12.0,0
4521,2014,3,8,9,0,12.0,0
4522,2014,3,8,10,0,12.0,0
4523,2014,3,8,11,0,11.0,0
4524,2014,3,8,12,0,12.0,0
4525,2014,3,8,13,0,12.0,0
4526,2014,3,8,14,0,11.0,0
4527,2014,3,8,15,0,12.0,0
4528,2014,3,8,16,0,12.0,0
4529,2014,3,8,17,0,12.0,0
4530,2014,3,8,18,0,12.0,0
4531,2014,3,8,19,0,12.0,0
4532,2014,3,8,20,0,9.0,0
4533,2014,3,8,21,0,10.0,0
4534,2014,3,8,22,0,10.0,0
4535,2014,3,8,23,0,10.0,0
4536,2014,3,9,0,0,10.0,0
4537,2014,3,9,1,0,10.0,0
4538,2014,3,9,2,0,10.0,0
4539,2014,3,9,3,0,10.0,0
4540,2014,3,9,4,0,10.0,0
4541,2014,3,9,5,0,10.0,0
4542,2014,3,9,6,0,10.0,0
4543,2014,3,9,7,0,10.0,0
4544,2014,3,9,8,0,10.0,0
4545,2014,3,9,9,0,10.0,0
4546,2014,3,9,10,0,10.0,0
4547,2014,3,9,11,0,10.0,0
4548,2014,3,9,12,0,10.0,0
4549,2014,3,9,13,0,10.0,0
4550,2014,3,9,14,0,10.0,0
4551,2014,3,9,15,0,11.0,0
4552,2014,3,9,16,0,12.0,0
4553,2014,3,9,17,0,12.0,0
4554,2014,3,9,18,0,12.0,0
4555,2014,3,9,19,0,12.0,0
4556,2014,3,9,20,0,12.0,0
4557,2014,3,9,21,0,11.0,0
4558,2014,3,9,22,0,11.0,0
4559,2014,3,9,23,0,11.0,0
4560,2014,3,10,0,0,11.0,0
4561,2014,3,10,1,0,11.0,0
4562,2014,3,10,2,0,11.0,0
4563,2014,3,10,3,0,11.0,0
4564,2014,3,10,4,0,11.0,0
4565,2014,3,10,5,0,11.0,0
4566,2014,3,10,6,0,12.0,0
4567,2014,3,10,7,0,11.0,0
4568,2014,3,10,8,0,11.0,0
4569,2014,3,10,9,0,8.0,0
4570,2014,3,10,10,0,8.0,0
4571,2014,3,10,11,0,6.0,0
4572,2014,3,10,12,0,7.0,0
4573,2014,3,10,13,0,7.0,0
4574,2014,3,10,14,0,6.0,0
4575,2014,3,10,15,0,5.0,0
4576,2014,3,10,16,0,6.0,0
4577,2014,3,10,17,0,11.0,0
4578,2014,3,10,18,0,15.0,0
4579,2014,3,10,19,0,16.0,0
4580,2014,3,10,20,0,14.0,0
4581,2014,3,10,21,0,14.0,0
4582,2014,3,10,22,0,13.0,0
4583,2014,3,10,23,0,12.0,0
4584,2014,3,11,0,0,12.0,0
4585,2014,3,11,1,0,11.0,0
4586,2014,3,11,2,0,11.0,0
4587,2014,3,11,3,0,11.0,0
4588,2014,3,11,4,0,11.0,0
4589,2014,3,11,5,0,11.0,0
4590,2014,3,11,6,0,12.0,0
4591,2014,3,11,7,0,11.0,0
4592,2014,3,11,8,0,11.0,0
4593,2014,3,11,9,0,10.0,0
4594,2014,3,11,10,0,10.0,0
4595,2014,3,11,11,0,9.0,0
4596,2014,3,11,12,0,10.0,0
4597,2014,3,11,13,0,10.0,0
4598,2014,3,11,14,0,10.0,0
4599,2014,3,11,15,0,11.0,0
4600,2014,3,11,16,0,11.0,0
4601,2014,3,11,17,0,14.0,0
4602,2014,3,11,18,0,14.0,0
4603,2014,3,11,19,0,9.0,0
4604,2014,3,11,20,0,8.0,0
4605,2014,3,11,21,0,10.0,0
4606,2014,3,11,22,0,8.0,0
4607,2014,3,11,23,0,9.0,0
4608,2014,3,12,0,0,9.0,0
4609,2014,3,12,1,0,9.0,0
4610,2014,3,12,2,0,9.0,0
4611,2014,3,12,3,0,9.0,0
4612,2014,3,12,4,0,9.0,0
4613,2014,3,12,5,0,9.0,0
4614,2014,3,12,6,0,11.0,0
4615,2014,3,12,7,0,10.0,0
4616,2014,3,12,8,0,9.0,0
4617,2014,3,12,9,0,7.0,0
4618,2014,3,12,10,0,5.0,0
4619,2014,3,12,11,0,4.0,0
4620,2014,3,12,12,0,10.0,0
4621,2014,3,12,13,0,10.0,0
4622,2014,3,12,14,0,10.0,0
4623,2014,3,12,15,0,10.0,0
4624,2014,3,12,16,0,10.0,0
4625,2014,3,12,17,0,15.0,0
4626,2014,3,12,18,0,12.0,0
4627,2014,3,12,19,0,9.0,0
4628,2014,3,12,20,0,8.0,0
4629,2014,3,12,21,0,7.0,0
4630,2014,3,12,22,0,8.0,0
4631,2014,3,12,23,0,9.0,0
4632,2014,3,13,0,0,9.0,0
4633,2014,3,13,1,0,9.0,0
4634,2014,3,13,2,0,9.0,0
4635,2014,3,13,3,0,9.0,0
4636,2014,3,13,4,0,9.0,0
4637,2014,3,13,5,0,9.0,0
4638,2014,3,13,6,0,10.0,0
4639,2014,3,13,7,0,11.0,0
4640,2014,3,13,8,0,11.0,0
4641,2014,3,13,9,0,10.0,0
4642,2014,3,13,10,0,10.0,0
4643,2014,3,13,11,0,10.0,0
4644,2014,3,13,12,0,10.0,0
4645,2014,3,13,13,0,10.0,0
4646,2014,3,13,14,0,10.0,0
4647,2014,3,13,15,0,11.0,0
4648,2014,3,13,16,0,11.0,0
4649,2014,3,13,17,0,17.0,0
4650,2014,3,13,18,0,16.0,0
4651,2014,3,13,19,0,12.0,0
4652,2014,3,13,20,0,12.0,0
4653,2014,3,13,21,0,12.0,0
4654,2014,3,13,22,0,11.0,0
4655,2014,3,13,23,0,10.0,0
4656,2014,3,14,0,0,8.0,0
4657,2014,3,14,1,0,7.0,0
4658,2014,3,14,2,0,6.0,0
4659,2014,3,14,3,0,6.0,0
4660,2014,3,14,4,0,6.0,0
4661,2014,3,14,5,0,6.0,0
4662,2014,3,14,6,0,7.0,0
4663,2014,3,14,7,0,8.0,0
4664,2014,3,14,8,0,6.0,0
4665,2014,3,14,9,0,6.0,0
4666,2014,3,14,10,0,6.0,0
4667,2014,3,14,11,0,5.0,0
4668,2014,3,14,12,0,10.0,0
4669,2014,3,14,13,0,10.0,0
4670,2014,3,14,14,0,10.0,0
4671,2014,3,14,15,0,11.0,0
4672,2014,3,14,16,0,11.0,0
4673,2014,3,14,17,0,13.0,0
4674,2014,3,14,18,0,15.0,0
4675,2014,3,14,19,0,14.0,0
4676,2014,3,14,20,0,10.0,0
4677,2014,3,14,21,0,10.0,0
4678,2014,3,14,22,0,10.0,0
4679,2014,3,14,23,0,9.0,0
4680,2014,3,15,0,0,9.0,0
4681,2014,3,15,1,0,9.0,0
4682,2014,3,15,2,0,9.0,0
4683,2014,3,15,3,0,9.0,0
4684,2014,3,15,4,0,9.0,0
4685,2014,3,15,5,0,9.0,0
4686,2014,3,15,6,0,9.0,0
4687,2014,3,15,7,0,10.0,0
4688,2014,3,15,8,0,10.0,0
4689,2014,3,15,9,0,11.0,0
4690,2014,3,15,10,0,13.0,0
4691,2014,3,15,11,0,15.0,0
4692,2014,3,15,12,0,16.0,0
4693,2014,3,15,13,0,16.0,0
4694,2014,3,15,14,0,15.0,0
4695,2014,3,15,15,0,15.0,0
4696,2014,3,15,16,0,15.0,0
4697,2014,3,15,17,0,17.0,0
4698,2014,3,15,18,0,14.0,0
4699,2014,3,15,19,0,14.0,0
4700,2014,3,15,20,0,14.0,0
4701,2014,3,15,21,0,14.0,0
4702,2014,3,15,22,0,14.0,0
4703,2014,3,15,23,0,14.0,0
4704,2014,3,16,0,0,14.0,0
4705,2014,3,16,1,0,14.0,0
4706,2014,3,16,2,0,14.0,0
4707,2014,3,16,3,0,14.0,0
4708,2014,3,16,4,0,14.0,0
4709,2014,3,16,5,0,14.0,0
4710,2014,3,16,6,0,14.0,0
4711,2014,3,16,7,0,14.0,0
4712,2014,3,16,8,0,15.0,0
4713,2014,3,16,9,0,14.0,0
4714,2014,3,16,10,0,15.0,0
4715,2014,3,16,11,0,15.0,0
4716,2014,3,16,12,0,15.0,0
4717,2014,3,16,13,0,14.0,0
4718,2014,3,16,14,0,15.0,0
4719,2014,3,16,15,0,15.0,0
4720,2014,3,16,16,0,10.0,0
4721,2014,3,16,17,0,10.0,0
4722,2014,3,16,18,0,10.0,0
4723,2014,3,16,19,0,10.0,0
4724,2014,3,16,20,0,8.0,0
4725,2014,3,16,21,0,8.0,0
4726,2014,3,16,22,0,8.0,0
4727,2014,3,16,23,0,8.0,0
4728,2014,3,17,0,0,8.0,0
4729,2014,3,17,1,0,8.0,0
4730,2014,3,17,2,0,8.0,0
4731,2014,3,17,3,0,8.0,0
4732,2014,3,17,4,0,8.0,0
4733,2014,3,17,5,0,8.0,0
4734,2014,3,17,6,0,9.0,0
4735,2014,3,17,7,0,9.0,0
4736,2014,3,17,8,0,9.0,0
4737,2014,3,17,9,0,7.0,0
4738,2014,3,17,10,0,6.0,0
4739,2014,3,17,11,0,5.0,0
4740,2014,3,17,12,0,5.0,0
4741,2014,3,17,13,0,5.0,0
4742,2014,3,17,14,0,4.0,0
4743,2014,3,17,15,0,4.0,0
4744,2014,3,17,16,0,4.0,0
4745,2014,3,17,17,0,11.0,0
4746,2014,3,17,18,0,14.0,0
4747,2014,3,17,19,0,13.0,0
4748,2014,3,17,20,0,10.0,0
4749,2014,3,17,21,0,10.0,0
4750,2014,3,17,22,0,10.0,0
4751,2014,3,17,23,0,10.0,0
4752,2014,3,18,0,0,10.0,0
4753,2014,3,18,1,0,10.0,0
4754,2014,3,18,2,0,10.0,0
4755,2014,3,18,3,0,10.0,0
4756,2014,3,18,4,0,10.0,0
4757,2014,3,18,5,0,11.0,0
4758,2014,3,18,6,0,11.0,0
4759,2014,3,18,7,0,10.0,0
4760,2014,3,18,8,0,10.0,0
4761,2014,3,18,9,0,13.0,0
4762,2014,3,18,10,0,14.0,0
4763,2014,3,18,11,0,12.0,0
4764,2014,3,18,12,0,12.0,0
4765,2014,3,18,13,0,12.0,0
4766,2014,3,18,14,0,12.0,0
4767,2014,3,18,15,0,11.0,0
4768,2014,3,18,16,0,11.0,0
4769,2014,3,18,17,0,16.0,0
4770,2014,3,18,18,0,19.0,0
4771,2014,3,18,19,0,18.0,0
4772,2014,3,18,20,0,14.0,0
4773,2014,3,18,21,0,13.0,0
4774,2014,3,18,22,0,13.0,0
4775,2014,3,18,23,0,13.0,0
4776,2014,3,19,0,0,13.0,0
4777,2014,3,19,1,0,13.0,0
4778,2014,3,19,2,0,12.0,0
4779,2014,3,19,3,0,13.0,0
4780,2014,3,19,4,0,13.0,0
4781,2014,3,19,5,0,13.0,0
4782,2014,3,19,6,0,12.0,0
4783,2014,3,19,7,0,14.0,0
4784,2014,3,19,8,0,14.0,0
4785,2014,3,19,9,0,15.0,0
4786,2014,3,19,10,0,14.0,0
4787,2014,3,19,11,0,15.0,0
4788,2014,3,19,12,0,15.0,0
4789,2014,3,19,13,0,15.0,0
4790,2014,3,19,14,0,14.0,0
4791,2014,3,19,15,0,14.0,0
4792,2014,3,19,16,0,13.0,0
4793,2014,3,19,17,0,17.0,0
4794,2014,3,19,18,0,19.0,0
4795,2014,3,19,19,0,17.0,0
4796,2014,3,19,20,0,16.0,0
4797,2014,3,19,21,0,15.0,0
4798,2014,3,19,22,0,13.0,0
4799,2014,3,19,23,0,14.0,0
4800,2014,3,20,0,0,14.0,0
4801,2014,3,20,1,0,14.0,0
4802,2014,3,20,2,0,14.0,0
4803,2014,3,20,3,0,14.0,0
4804,2014,3,20,4,0,14.0,0
4805,2014,3,20,5,0,15.0,0
4806,2014,3,20,6,0,16.0,0
4807,2014,3,20,7,0,16.0,0
4808,2014,3,20,8,0,16.0,0
4809,2014,3,20,9,0,13.0,0
4810,2014,3,20,10,0,11.0,0
4811,2014,3,20,11,0,11.0,0
4812,2014,3,20,12,0,11.0,0
4813,2014,3,20,13,0,10.0,0
4814,2014,3,20,14,0,10.0,0
4815,2014,3,20,15,0,9.0,0
4816,2014,3,20,16,0,10.0,0
4817,2014,3,20,17,0,11.0,0
4818,2014,3,20,18,0,14.0,0
4819,2014,3,20,19,0,15.0,0
4820,2014,3,20,20,0,11.0,0
4821,2014,3,20,21,0,15.0,0
4822,2014,3,20,22,0,15.0,0
4823,2014,3,20,23,0,17.0,0
4824,2014,3,21,0,0,16.0,0
4825,2014,3,21,1,0,16.0,0
4826,2014,3,21,2,0,15.0,0
4827,2014,3,21,3,0,15.0,0
4828,2014,3,21,4,0,15.0,0
4829,2014,3,21,5,0,16.0,0
4830,2014,3,21,6,0,17.0,0
4831,2014,3,21,7,0,18.0,0
4832,2014,3,21,8,0,16.0,0
4833,2014,3,21,9,0,12.0,0
4834,2014,3,21,10,0,9.0,0
4835,2014,3,21,11,0,9.0,0
4836,2014,3,21,12,0,14.0,0
4837,2014,3,21,13,0,14.0,0
4838,2014,3,21,14,0,13.0,0
4839,2014,3,21,15,0,14.0,0
4840,2014,3,21,16,0,14.0,0
4841,2014,3,21,17,0,22.0,0
4842,2014,3,21,18,0,18.0,0
4843,2014,3,21,19,0,17.0,0
4844,2014,3,21,20,0,15.0,0
4845,2014,3,21,21,0,14.0,0
4846,2014,3,21,22,0,16.0,0
4847,2014,3,21,23,0,16.0,0
4848,2014,3,22,0,0,14.0,0
4849,2014,3,22,1,0,14.0,0
4850,2014,3,22,2,0,14.0,0
4851,2014,3,22,3,0,14.0,0
4852,2014,3,22,4,0,14.0,0
4853,2014,3,22,5,0,14.0,0
4854,2014,3,22,6,0,13.0,0
4855,2014,3,22,7,0,14.0,0
4856,2014,3,22,8,0,13.0,0
4857,2014,3,22,9,0,15.0,0
4858,2014,3,22,10,0,16.0,0
4859,2014,3,22,11,0,16.0,0
4860,2014,3,22,12,0,16.0,0
4861,2014,3,22,13,0,17.0,0
4862,2014,3,22,14,0,16.0,0
