TRANSACTION_ID,TX_DATETIME,CUSTOMER_ID,TERMINAL_ID,TX_AMOUNT,TX_FRAUD
316814,2021/12/13 10:44,359,819,86.14,0
316815,2021/12/13 10:44,720,564,122.53,0
316816,2021/12/13 10:45,792,1473,53.41,0
316817,2021/12/13 10:45,209,1404,29.87,0
316818,2021/12/13 10:45,749,1567,104.02,0
316819,2021/12/13 10:45,323,1256,2.97,0
316820,2021/12/13 10:45,358,1277,61.29,0
316821,2021/12/13 10:45,432,1417,12.1,0
316822,2021/12/13 10:46,82,1069,6.78,0
316823,2021/12/13 10:46,528,1029,22.97,0
316824,2021/12/13 10:47,554,1757,42.65,0
316825,2021/12/13 10:48,708,387,14.38,0
316826,2021/12/13 10:49,589,873,40.33,0
316827,2021/12/13 10:49,348,901,151.07,0
316828,2021/12/13 10:50,287,295,5.11,1
316829,2021/12/13 10:50,266,820,7.58,0
316830,2021/12/13 10:50,384,58,95.02,0
316831,2021/12/13 10:51,939,1249,160.02,0
316832,2021/12/13 10:52,264,139,84.84,0
316833,2021/12/13 10:52,57,1771,21.18,0
316834,2021/12/13 10:53,174,1455,67.23,0
316835,2021/12/13 10:53,112,104,1.32,0
316836,2021/12/13 10:54,496,273,32.31,0
316837,2021/12/13 10:54,143,1790,23.75,0
316838,2021/12/13 10:56,748,421,32.92,0
316839,2021/12/13 10:56,147,846,107.9,0
316840,2021/12/13 10:56,752,1628,18.14,0
316841,2021/12/13 10:57,144,6,0.43,0
316842,2021/12/13 10:57,112,1203,27.15,0
316843,2021/12/13 10:57,890,1304,165.33,0
316844,2021/12/13 10:57,644,605,3.81,0
316845,2021/12/13 10:57,610,280,55.5,0
316846,2021/12/13 10:57,367,776,9.01,0
316847,2021/12/13 10:58,485,545,19.43,0
316848,2021/12/13 10:58,939,1647,133.23,0
316849,2021/12/13 10:59,507,1529,37.06,0
316850,2021/12/13 10:59,378,190,193.97,0
316851,2021/12/13 11:00,857,1318,57.27,0
316852,2021/12/13 11:00,409,359,41.84,0
316853,2021/12/13 11:01,872,1255,113.24,0
316854,2021/12/13 11:01,611,1409,92.67,0
316855,2021/12/13 11:02,895,1261,18.55,0
316856,2021/12/13 11:02,40,885,59.61,0
316857,2021/12/13 11:02,20,1069,5.9,0
316858,2021/12/13 11:02,162,517,3.35,0
316859,2021/12/13 11:02,964,1774,36.74,0
316860,2021/12/13 11:02,320,936,9.15,0
316861,2021/12/13 11:03,775,1395,36.72,0
316862,2021/12/13 11:03,271,1025,13.76,0
316863,2021/12/13 11:03,615,978,13.41,0
316864,2021/12/13 11:04,847,267,98.83,0
316865,2021/12/13 11:04,471,1110,25.09,0
316866,2021/12/13 11:05,846,1699,19.85,0
316867,2021/12/13 11:06,861,1736,34.52,0
316868,2021/12/13 11:07,349,545,89.02,0
316869,2021/12/13 11:07,466,110,9.2,0
316870,2021/12/13 11:07,755,523,153.89,0
316871,2021/12/13 11:07,185,451,5.55,0
316872,2021/12/13 11:09,429,159,25.99,0
316873,2021/12/13 11:09,632,1427,4.2,0
316874,2021/12/13 11:09,811,1208,33.98,0
316875,2021/12/13 11:10,778,1043,45.01,0
316876,2021/12/13 11:10,266,1868,14.34,0
316877,2021/12/13 11:11,935,1192,5.91,0
316878,2021/12/13 11:11,988,1804,47.21,0
316879,2021/12/13 11:11,134,1655,35.99,0
316880,2021/12/13 11:12,600,1410,1.39,0
316881,2021/12/13 11:12,66,1941,29.92,0
316882,2021/12/13 11:13,174,1032,48.4,0
316883,2021/12/13 11:13,959,1948,44.65,0
316884,2021/12/13 11:13,520,605,144.56,0
316885,2021/12/13 11:14,220,1161,38.87,0
316886,2021/12/13 11:14,619,1594,12.88,0
316887,2021/12/13 11:14,583,440,70.57,0
316888,2021/12/13 11:14,917,1913,98.64,0
316889,2021/12/13 11:15,975,28,30.71,0
316890,2021/12/13 11:16,124,412,20.07,0
316891,2021/12/13 11:16,281,851,123.01,0
316892,2021/12/13 11:16,366,1653,9.11,0
316893,2021/12/13 11:16,791,1521,87.12,0
316894,2021/12/13 11:17,571,403,102.55,0
316895,2021/12/13 11:17,841,17,63.96,0
316896,2021/12/13 11:18,462,1856,24.36,0
316897,2021/12/13 11:18,962,1597,30.4,0
316898,2021/12/13 11:18,918,412,2.21,0
316899,2021/12/13 11:18,692,736,33.22,0
316900,2021/12/13 11:19,168,1187,105.07,0
316901,2021/12/13 11:20,204,950,73.34,0
316902,2021/12/13 11:20,281,651,55.34,0
316903,2021/12/13 11:21,547,164,98.94,0
316904,2021/12/13 11:21,587,1615,10.82,0
316905,2021/12/13 11:22,206,450,1.78,0
316906,2021/12/13 11:22,917,1302,121.53,0
316907,2021/12/13 11:22,325,1124,30.54,0
316908,2021/12/13 11:22,721,1933,172.2,0
316909,2021/12/13 11:22,4,1939,73.09,1
316910,2021/12/13 11:23,693,1227,55.18,0
316911,2021/12/13 11:24,314,674,31.49,0
316912,2021/12/13 11:24,637,630,34.33,0
316913,2021/12/13 11:24,277,1956,36.41,0
316914,2021/12/13 11:24,621,1050,3.44,0
316915,2021/12/13 11:24,249,94,25.72,0
316916,2021/12/13 11:25,267,1698,4.26,0
316917,2021/12/13 11:25,651,172,38.68,0
316918,2021/12/13 11:25,830,1713,41.75,0
316919,2021/12/13 11:25,910,1254,57.45,0
316920,2021/12/13 11:26,347,64,15.83,0
316921,2021/12/13 11:26,139,754,61.17,1
316922,2021/12/13 11:27,783,519,12.22,0
316923,2021/12/13 11:27,993,199,17.59,0
316924,2021/12/13 11:28,302,857,12.59,1
316925,2021/12/13 11:28,487,982,23.92,0
316926,2021/12/13 11:29,270,795,16.63,0
316927,2021/12/13 11:30,803,22,68.91,0
316928,2021/12/13 11:30,531,1864,67.98,0
316929,2021/12/13 11:30,468,1255,35.64,0
316930,2021/12/13 11:31,885,151,37.14,0
316931,2021/12/13 11:31,423,609,28.93,0
316932,2021/12/13 11:31,964,1774,40.76,0
316933,2021/12/13 11:31,519,1798,82.25,0
316934,2021/12/13 11:34,155,1042,53.58,0
316935,2021/12/13 11:34,140,1245,42.88,0
316936,2021/12/13 11:35,889,368,10.14,0
316937,2021/12/13 11:35,177,1774,8.05,0
316938,2021/12/13 11:35,147,1467,77.36,0
316939,2021/12/13 11:35,444,656,4.24,0
316940,2021/12/13 11:35,703,1808,82.04,0
316941,2021/12/13 11:36,701,222,31.87,0
316942,2021/12/13 11:36,524,1670,14.18,0
316943,2021/12/13 11:36,644,184,35.77,0
316944,2021/12/13 11:37,255,1194,53.73,0
316945,2021/12/13 11:38,567,487,48.82,0
316946,2021/12/13 11:38,872,1006,91.88,0
316947,2021/12/13 11:38,926,173,83.59,0
316948,2021/12/13 11:38,454,443,59.33,0
316949,2021/12/13 11:39,78,1683,133.6,0
316950,2021/12/13 11:41,957,99,84.21,0
316951,2021/12/13 11:41,290,407,45.3,0
316952,2021/12/13 11:41,964,694,55.08,0
316953,2021/12/13 11:41,640,1727,33.81,0
316954,2021/12/13 11:41,180,1021,5.83,0
316955,2021/12/13 11:41,249,819,31.15,0
316956,2021/12/13 11:42,980,77,33.04,0
316957,2021/12/13 11:42,921,1197,34.01,0
316958,2021/12/13 11:42,57,1569,50.61,0
316959,2021/12/13 11:42,660,1371,89.46,0
316960,2021/12/13 11:43,177,1362,28.38,0
316961,2021/12/13 11:43,504,270,44.79,0
316962,2021/12/13 11:43,844,1484,14.29,1
316963,2021/12/13 11:44,704,15,87.35,0
316964,2021/12/13 11:44,266,1363,8.57,0
316965,2021/12/13 11:44,720,88,98.93,0
316966,2021/12/13 11:44,68,603,21.58,0
316967,2021/12/13 11:44,295,799,59.43,0
316968,2021/12/13 11:46,7,1618,37.59,0
316969,2021/12/13 11:46,230,765,89.72,0
316970,2021/12/13 11:46,889,601,15.71,0
316971,2021/12/13 11:47,195,298,26.55,0
316972,2021/12/13 11:47,716,1042,44.12,0
316973,2021/12/13 11:47,394,332,59.63,0
316974,2021/12/13 11:49,799,368,81.44,0
316975,2021/12/13 11:49,668,202,149.73,0
316976,2021/12/13 11:50,548,1915,28.48,0
316977,2021/12/13 11:51,576,1740,214.84,1
316978,2021/12/13 11:51,667,292,31.35,0
316979,2021/12/13 11:52,888,254,38.36,0
316980,2021/12/13 11:53,1,1460,28.24,0
316981,2021/12/13 11:53,576,557,115.36,0
316982,2021/12/13 11:53,86,1796,51.61,0
316983,2021/12/13 11:53,69,1763,73.66,0
316984,2021/12/13 11:54,8,190,11.25,0
316985,2021/12/13 11:54,439,170,18.62,0
316986,2021/12/13 11:55,379,837,10.96,0
316987,2021/12/13 11:55,179,4,34.53,0
316988,2021/12/13 11:55,830,309,137.27,0
316989,2021/12/13 11:56,847,600,6.69,0
316990,2021/12/13 11:56,544,1693,12.47,0
316991,2021/12/13 11:56,776,701,70.49,0
316992,2021/12/13 11:56,102,437,12.15,0
316993,2021/12/13 11:56,168,1608,127.81,0
316994,2021/12/13 11:57,149,1035,40.88,0
316995,2021/12/13 11:57,365,699,28.12,0
316996,2021/12/13 11:57,511,1692,55.82,0
316997,2021/12/13 11:58,149,1351,33.09,0
316998,2021/12/13 11:58,329,1142,64,0
316999,2021/12/13 11:58,713,1470,39.09,0
317000,2021/12/13 11:58,199,389,28.47,0
317001,2021/12/13 11:59,447,1208,88.93,0
317002,2021/12/13 11:59,48,302,114.57,0
317003,2021/12/13 11:59,222,722,37.95,0
317004,2021/12/13 12:00,542,1881,12.46,0
317005,2021/12/13 12:00,740,6,65.62,0
317006,2021/12/13 12:01,303,109,96.87,0
317007,2021/12/13 12:02,417,1022,62.37,0
317008,2021/12/13 12:03,4,1939,51.62,1
317009,2021/12/13 12:03,918,1713,7.19,0
317010,2021/12/13 12:04,648,688,16.42,0
317011,2021/12/13 12:04,56,1753,86.73,0
317012,2021/12/13 12:04,720,1704,68.3,0
317013,2021/12/13 12:05,531,1623,24.6,0
317014,2021/12/13 12:06,352,181,39.25,0
317015,2021/12/13 12:06,79,1050,130.55,0
317016,2021/12/13 12:06,376,1172,74.73,0
317017,2021/12/13 12:07,520,1254,136.01,0
317018,2021/12/13 12:07,889,552,22.65,0
317019,2021/12/13 12:07,395,848,91,0
317020,2021/12/13 12:09,175,440,19.43,0
317021,2021/12/13 12:10,129,1157,84.35,0
317022,2021/12/13 12:10,376,1881,79.22,0
317023,2021/12/13 12:10,382,1832,19.85,0
317024,2021/12/13 12:11,152,667,35.37,0
317025,2021/12/13 12:11,935,187,1.35,0
317026,2021/12/13 12:11,102,1608,6.05,0
317027,2021/12/13 12:11,605,371,15.08,0
317028,2021/12/13 12:12,27,1818,50.24,0
317029,2021/12/13 12:13,757,848,28.74,0
317030,2021/12/13 12:14,403,1905,124.54,0
317031,2021/12/13 12:14,371,1931,99.38,0
317032,2021/12/13 12:14,388,1516,21.95,0
317033,2021/12/13 12:14,431,629,9.34,0
317034,2021/12/13 12:14,649,782,138.44,0
317035,2021/12/13 12:15,395,519,77.5,0
317036,2021/12/13 12:15,942,1122,81.69,0
317037,2021/12/13 12:16,729,1380,17.33,0
317038,2021/12/13 12:16,594,783,57.33,0
317039,2021/12/13 12:17,954,1854,67.23,0
317040,2021/12/13 12:18,969,1600,98.36,0
317041,2021/12/13 12:19,621,190,68.92,0
317042,2021/12/13 12:19,844,1679,113.01,1
317043,2021/12/13 12:19,528,620,72.67,0
317044,2021/12/13 12:20,289,304,18.93,0
317045,2021/12/13 12:20,388,534,6.71,0
317046,2021/12/13 12:21,175,1127,9.08,0
317047,2021/12/13 12:21,406,130,32.53,0
317048,2021/12/13 12:22,745,1635,23.03,0
317049,2021/12/13 12:23,389,1987,128.14,0
317050,2021/12/13 12:23,323,534,19.56,0
317051,2021/12/13 12:24,381,1065,18.84,0
317052,2021/12/13 12:24,885,103,26.44,0
317053,2021/12/13 12:24,915,485,34.53,0
317054,2021/12/13 12:25,712,751,37.01,0
317055,2021/12/13 12:25,437,1829,68.38,0
317056,2021/12/13 12:25,129,508,75.37,0
317057,2021/12/13 12:26,30,306,68.09,0
317058,2021/12/13 12:26,673,635,4.24,0
317059,2021/12/13 12:26,798,651,48.37,0
317060,2021/12/13 12:26,395,150,38.72,0
317061,2021/12/13 12:27,274,125,31.21,0
317062,2021/12/13 12:28,978,70,27.82,0
317063,2021/12/13 12:28,284,1763,43.21,0
317064,2021/12/13 12:29,972,1866,15.9,0
317065,2021/12/13 12:29,789,669,23.09,0
317066,2021/12/13 12:30,597,1150,134.5,0
317067,2021/12/13 12:30,215,261,38.52,0
317068,2021/12/13 12:30,718,1357,20.69,0
317069,2021/12/13 12:31,857,38,26.16,0
317070,2021/12/13 12:31,665,1745,45.75,0
317071,2021/12/13 12:31,980,1766,17.28,0
317072,2021/12/13 12:31,409,1577,81.81,0
317073,2021/12/13 12:31,497,680,16.89,0
317074,2021/12/13 12:32,849,1150,153.19,0
317075,2021/12/13 12:32,732,1544,67.23,0
317076,2021/12/13 12:32,848,750,19.39,0
317077,2021/12/13 12:32,31,46,9.76,0
317078,2021/12/13 12:32,128,1397,67.4,0
317079,2021/12/13 12:32,508,507,81.96,0
317080,2021/12/13 12:32,244,1857,33.8,0
317081,2021/12/13 12:33,237,1420,48.24,0
317082,2021/12/13 12:34,635,1729,30.97,0
317083,2021/12/13 12:34,6,172,6.29,0
317084,2021/12/13 12:35,278,251,53.53,0
317085,2021/12/13 12:36,435,956,35.22,0
317086,2021/12/13 12:36,467,1662,125.19,0
317087,2021/12/13 12:37,301,1877,67.8,0
317088,2021/12/13 12:38,615,1717,7.63,0
317089,2021/12/13 12:38,434,1742,155.91,0
317090,2021/12/13 12:38,954,51,75.13,0
317091,2021/12/13 12:38,970,538,100,0
317092,2021/12/13 12:39,803,15,22.42,0
317093,2021/12/13 12:40,810,60,52.17,0
317094,2021/12/13 12:40,367,1051,7.65,0
317095,2021/12/13 12:40,602,1971,76.14,0
317096,2021/12/13 12:42,947,915,99.16,0
317097,2021/12/13 12:42,815,951,44.29,0
317098,2021/12/13 12:42,476,1359,48.25,0
317099,2021/12/13 12:42,9,314,14.37,0
317100,2021/12/13 12:43,577,1940,33.42,0
317101,2021/12/13 12:44,190,524,28.09,0
317102,2021/12/13 12:44,297,1520,89.91,0
317103,2021/12/13 12:46,904,734,144.74,0
317104,2021/12/13 12:46,406,1443,99.69,0
317105,2021/12/13 12:48,800,1919,35.46,0
317106,2021/12/13 12:49,365,261,53.49,0
317107,2021/12/13 12:50,832,701,125.87,0
317108,2021/12/13 12:50,2,523,106,0
317109,2021/12/13 12:51,345,1265,72.25,0
317110,2021/12/13 12:52,139,1600,46.75,0
317111,2021/12/13 12:52,511,914,55.27,0
317112,2021/12/13 12:52,156,759,90.68,0
317113,2021/12/13 12:53,799,1136,27.04,0
317114,2021/12/13 12:53,27,1867,17.31,0
317115,2021/12/13 12:54,610,800,102.09,0
317116,2021/12/13 12:54,68,126,53.08,0
317117,2021/12/13 12:55,65,994,4.48,0
317118,2021/12/13 12:56,524,933,38.35,0
317119,2021/12/13 12:56,386,424,109.31,0
317120,2021/12/13 12:56,998,1368,17.95,0
317121,2021/12/13 12:56,348,712,1.78,0
317122,2021/12/13 12:57,79,958,89.1,0
317123,2021/12/13 12:58,241,808,35.61,0
317124,2021/12/13 12:58,685,1992,93.81,0
317125,2021/12/13 12:59,846,1581,12.71,0
317126,2021/12/13 12:59,571,1602,45.92,0
317127,2021/12/13 12:59,62,1317,8.14,0
317128,2021/12/13 12:59,712,1929,68.8,0
317129,2021/12/13 12:59,117,1944,63.01,0
317130,2021/12/13 13:00,115,1916,47.88,0
317131,2021/12/13 13:00,438,1120,18.75,0
317132,2021/12/13 13:00,381,1975,16.04,0
317133,2021/12/13 13:01,884,897,18.95,0
317134,2021/12/13 13:01,198,1245,60.28,0
317135,2021/12/13 13:01,999,1225,150.23,0
317136,2021/12/13 13:02,386,693,74.3,0
317137,2021/12/13 13:02,290,333,86.13,0
317138,2021/12/13 13:03,104,1764,21.62,0
317139,2021/12/13 13:04,246,484,104.42,0
317140,2021/12/13 13:05,400,1107,32.48,0
317141,2021/12/13 13:05,198,1245,110.06,0
317142,2021/12/13 13:06,343,1734,18.29,0
317143,2021/12/13 13:07,652,1496,125.79,0
317144,2021/12/13 13:08,386,424,66.14,0
317145,2021/12/13 13:09,270,795,13.75,0
317146,2021/12/13 13:10,344,1661,43.18,0
317147,2021/12/13 13:10,177,1774,13.67,0
317148,2021/12/13 13:10,181,1832,41.3,0
317149,2021/12/13 13:11,801,1685,33.57,0
317150,2021/12/13 13:11,780,1902,4.84,1
317151,2021/12/13 13:11,884,317,29.26,0
317152,2021/12/13 13:12,566,1845,22.43,0
317153,2021/12/13 13:12,851,1015,34.74,0
317154,2021/12/13 13:12,349,672,82.75,0
317155,2021/12/13 13:13,416,1991,45.43,0
317156,2021/12/13 13:13,30,1690,95.14,0
317157,2021/12/13 13:14,842,654,11.73,0
317158,2021/12/13 13:15,301,739,84.06,0
317159,2021/12/13 13:15,671,1053,27.74,0
317160,2021/12/13 13:15,440,914,12.39,0
317161,2021/12/13 13:16,326,1456,16.81,0
317162,2021/12/13 13:16,161,1747,59.75,0
317163,2021/12/13 13:16,583,1548,123.95,0
317164,2021/12/13 13:17,259,1039,9.06,0
317165,2021/12/13 13:17,570,1235,82.45,0
317166,2021/12/13 13:17,235,1411,7.33,0
317167,2021/12/13 13:18,129,987,95.04,0
317168,2021/12/13 13:18,155,669,58.6,0
317169,2021/12/13 13:18,461,1355,26.49,0
317170,2021/12/13 13:18,708,1033,16.15,0
317171,2021/12/13 13:19,909,1951,15.25,0
317172,2021/12/13 13:19,397,265,147.48,0
317173,2021/12/13 13:19,244,244,40.82,0
317174,2021/12/13 13:20,417,1720,110.21,0
317175,2021/12/13 13:20,254,324,47.25,0
317176,2021/12/13 13:20,388,457,8.04,0
317177,2021/12/13 13:21,488,46,11.73,0
317178,2021/12/13 13:22,1,1050,35.9,0
317179,2021/12/13 13:22,729,951,13.42,0
317180,2021/12/13 13:23,854,819,96.76,0
317181,2021/12/13 13:24,536,738,53.56,0
317182,2021/12/13 13:24,844,1484,34.75,1
317183,2021/12/13 13:24,530,556,6.18,0
317184,2021/12/13 13:24,933,950,120.22,0
317185,2021/12/13 13:26,234,24,38.08,0
317186,2021/12/13 13:26,179,978,37.37,0
317187,2021/12/13 13:26,208,173,116.94,0
317188,2021/12/13 13:27,605,525,35.83,0
317189,2021/12/13 13:27,840,290,122.72,0
317190,2021/12/13 13:28,180,1949,3.33,0
317191,2021/12/13 13:28,447,329,104.78,0
317192,2021/12/13 13:29,576,1521,135.36,1
317193,2021/12/13 13:29,680,271,32.13,0
317194,2021/12/13 13:32,158,1733,43.33,0
317195,2021/12/13 13:33,977,916,34.55,0
317196,2021/12/13 13:34,615,46,3.97,0
317197,2021/12/13 13:34,335,1183,75.09,0
317198,2021/12/13 13:35,573,1042,82.83,0
317199,2021/12/13 13:35,170,1988,12.04,0
317200,2021/12/13 13:35,658,997,84.43,0
317201,2021/12/13 13:35,322,1479,2.9,0
317202,2021/12/13 13:36,260,1725,60.4,0
317203,2021/12/13 13:37,826,938,74.46,0
317204,2021/12/13 13:37,471,1110,5.36,0
317205,2021/12/13 13:37,959,361,74.61,0
317206,2021/12/13 13:37,921,1666,2.28,0
317207,2021/12/13 13:39,662,1583,113.87,0
317208,2021/12/13 13:39,349,259,124.63,0
317209,2021/12/13 13:39,960,806,111.65,0
317210,2021/12/13 13:40,61,1100,103.95,0
317211,2021/12/13 13:40,898,933,62.62,0
317212,2021/12/13 13:40,569,1656,89.52,0
317213,2021/12/13 13:41,81,80,46.07,0
317214,2021/12/13 13:41,700,1284,5.2,0
317215,2021/12/13 13:41,834,200,57.22,0
317216,2021/12/13 13:42,695,581,192.12,0
317217,2021/12/13 13:42,213,1981,94.36,0
317218,2021/12/13 13:43,809,1502,5.5,0
317219,2021/12/13 13:43,55,683,25.38,0
317220,2021/12/13 13:44,208,1694,62.85,0
317221,2021/12/13 13:44,128,1397,33.94,0
317222,2021/12/13 13:45,485,1922,18.27,0
317223,2021/12/13 13:45,7,1036,41.63,0
317224,2021/12/13 13:46,69,887,79.99,0
317225,2021/12/13 13:46,909,511,61.52,0
317226,2021/12/13 13:46,710,1225,96.59,0
317227,2021/12/13 13:46,580,1466,151.87,0
317228,2021/12/13 13:47,901,1574,57.86,0
317229,2021/12/13 13:47,653,650,132.33,0
317230,2021/12/13 13:47,33,1709,117.33,0
317231,2021/12/13 13:48,584,872,20.59,0
317232,2021/12/13 13:49,974,1872,166.4,0
317233,2021/12/13 13:49,612,328,14.03,0
317234,2021/12/13 13:49,768,47,73.44,0
317235,2021/12/13 13:49,770,318,72.32,0
317236,2021/12/13 13:50,495,1010,13.1,0
317237,2021/12/13 13:51,596,577,63.02,0
317238,2021/12/13 13:51,825,740,66.9,0
317239,2021/12/13 13:51,38,78,14.45,0
317240,2021/12/13 13:52,567,1054,18.51,0
317241,2021/12/13 13:52,365,261,38.28,0
317242,2021/12/13 13:52,701,248,16.74,0
317243,2021/12/13 13:53,536,642,38.71,0
317244,2021/12/13 13:53,141,898,76.62,0
317245,2021/12/13 13:53,935,269,10.36,0
317246,2021/12/13 13:53,757,775,58.62,0
317247,2021/12/13 13:53,141,849,47.07,0
317248,2021/12/13 13:54,239,937,2.52,0
317249,2021/12/13 13:54,612,917,20.78,0
317250,2021/12/13 13:56,455,132,24.76,0
317251,2021/12/13 13:56,237,18,13.54,0
317252,2021/12/13 13:57,544,1989,41.02,0
317253,2021/12/13 13:57,515,1162,74.96,0
317254,2021/12/13 13:59,479,1655,29.17,0
317255,2021/12/13 13:59,382,1714,15.6,0
317256,2021/12/13 13:59,491,1991,14.2,0
317257,2021/12/13 13:59,340,300,44.31,0
317258,2021/12/13 13:59,274,1423,63.48,1
317259,2021/12/13 14:00,832,1836,78.25,0
317260,2021/12/13 14:00,383,1340,60.36,0
317261,2021/12/13 14:01,100,949,5.23,0
317262,2021/12/13 14:01,584,279,70.29,0
317263,2021/12/13 14:01,580,59,174.6,0
317264,2021/12/13 14:01,877,276,103.19,0
317265,2021/12/13 14:03,845,1302,53.12,0
317266,2021/12/13 14:03,970,922,8.53,0
317267,2021/12/13 14:04,349,1613,122.69,0
317268,2021/12/13 14:05,179,937,31.66,0
317269,2021/12/13 14:05,54,565,74.35,0
317270,2021/12/13 14:05,158,8,94.98,0
317271,2021/12/13 14:07,910,1034,23.03,0
317272,2021/12/13 14:07,766,1633,125.57,0
317273,2021/12/13 14:08,721,548,168.52,0
317274,2021/12/13 14:08,515,1162,7.42,0
317275,2021/12/13 14:08,36,569,18.82,0
317276,2021/12/13 14:08,400,1333,3.77,0
317277,2021/12/13 14:09,576,1197,36.9,1
317278,2021/12/13 14:10,193,1045,130.05,0
317279,2021/12/13 14:10,130,244,9.06,0
317280,2021/12/13 14:10,571,1405,51.27,0
317281,2021/12/13 14:10,405,1716,14.97,0
317282,2021/12/13 14:10,208,173,112.37,0
317283,2021/12/13 14:11,898,1503,38.52,0
317284,2021/12/13 14:11,672,1512,53.84,0
317285,2021/12/13 14:11,129,508,39.37,0
317286,2021/12/13 14:11,589,793,54.83,0
317287,2021/12/13 14:12,576,1400,77.24,1
317288,2021/12/13 14:13,177,1233,11.96,0
317289,2021/12/13 14:13,988,1492,90.54,0
317290,2021/12/13 14:13,80,1833,16.38,0
317291,2021/12/13 14:13,529,1016,44.44,0
317292,2021/12/13 14:13,625,1944,39.02,0
317293,2021/12/13 14:13,292,1462,39.03,0
317294,2021/12/13 14:14,874,502,37.19,0
317295,2021/12/13 14:14,655,1835,134.16,0
317296,2021/12/13 14:14,884,1324,25.01,0
317297,2021/12/13 14:14,763,1917,32.21,0
317298,2021/12/13 14:14,149,1807,49.1,0
317299,2021/12/13 14:15,985,1584,4.93,0
317300,2021/12/13 14:15,185,125,6.4,0
317301,2021/12/13 14:15,702,1811,21.31,0
317302,2021/12/13 14:15,705,384,31.13,0
317303,2021/12/13 14:15,956,1117,18.3,0
317304,2021/12/13 14:16,579,367,85.23,0
317305,2021/12/13 14:18,46,552,45.81,0
317306,2021/12/13 14:18,20,565,7.69,0
317307,2021/12/13 14:18,532,633,17.48,0
317308,2021/12/13 14:19,115,1069,60.99,0
317309,2021/12/13 14:19,122,183,41.93,0
317310,2021/12/13 14:20,635,1912,32.28,0
317311,2021/12/13 14:20,890,1056,126.93,0
317312,2021/12/13 14:21,249,245,42.13,0
317313,2021/12/13 14:21,69,1862,61.35,0
317314,2021/12/13 14:22,64,1585,101.6,0
317315,2021/12/13 14:23,741,1220,9.3,0
317316,2021/12/13 14:23,409,426,110.45,0
317317,2021/12/13 14:24,467,747,130.12,0
317318,2021/12/13 14:24,446,495,31.11,0
317319,2021/12/13 14:25,833,1468,33.63,0
317320,2021/12/13 14:25,708,1434,37.26,0
317321,2021/12/13 14:26,696,103,33.07,0
317322,2021/12/13 14:27,319,864,49.7,0
317323,2021/12/13 14:27,852,1523,114.38,0
317324,2021/12/13 14:27,114,872,33.22,0
317325,2021/12/13 14:27,714,1949,133.43,0
317326,2021/12/13 14:28,190,1297,79.57,0
317327,2021/12/13 14:28,17,517,138.47,0
317328,2021/12/13 14:28,419,723,15.66,0
317329,2021/12/13 14:29,4,774,89.86,0
317330,2021/12/13 14:31,831,390,53.68,0
317331,2021/12/13 14:31,22,401,42.59,0
317332,2021/12/13 14:31,767,556,19.36,0
317333,2021/12/13 14:31,91,995,69.1,0
317334,2021/12/13 14:31,786,12,1.56,0
317335,2021/12/13 14:32,962,1850,14.1,0
317336,2021/12/13 14:32,152,700,115.02,0
317337,2021/12/13 14:32,642,1062,39.67,0
317338,2021/12/13 14:32,46,52,80.18,0
317339,2021/12/13 14:33,61,1291,36.06,0
317340,2021/12/13 14:33,320,1235,7.31,0
317341,2021/12/13 14:34,244,349,24.74,0
317342,2021/12/13 14:34,987,1400,52.87,0
317343,2021/12/13 14:35,534,254,8.42,0
317344,2021/12/13 14:35,8,958,2.49,0
317345,2021/12/13 14:35,842,1042,15.06,0
317346,2021/12/13 14:35,488,1745,19.25,0
317347,2021/12/13 14:35,243,989,95.95,0
317348,2021/12/13 14:36,438,1512,23.81,0
317349,2021/12/13 14:37,285,465,9.37,0
317350,2021/12/13 14:37,894,1627,12.36,0
317351,2021/12/13 14:37,156,261,38.25,0
317352,2021/12/13 14:38,116,1852,49.85,0
317353,2021/12/13 14:38,76,246,23.69,0
317354,2021/12/13 14:38,893,739,20.92,0
317355,2021/12/13 14:38,363,1063,51.91,0
317356,2021/12/13 14:38,78,1683,91.62,0
317357,2021/12/13 14:39,537,895,76.3,0
317358,2021/12/13 14:39,810,878,84.93,0
317359,2021/12/13 14:39,849,677,150.24,0
317360,2021/12/13 14:40,605,865,46.51,0
317361,2021/12/13 14:43,277,1991,21.21,0
317362,2021/12/13 14:44,198,541,113.86,0
317363,2021/12/13 14:44,27,521,49.12,0
317364,2021/12/13 14:44,503,13,8.33,0
317365,2021/12/13 14:45,545,218,59.37,0
317366,2021/12/13 14:45,382,360,19.78,0
317367,2021/12/13 14:46,376,101,60.48,0
317368,2021/12/13 14:47,859,1429,40.27,0
317369,2021/12/13 14:47,156,261,102.47,0
317370,2021/12/13 14:48,630,1548,99.78,0
317371,2021/12/13 14:50,964,694,47.78,0
317372,2021/12/13 14:51,170,992,6.36,0
317373,2021/12/13 14:51,95,208,103.43,0
317374,2021/12/13 14:52,802,564,62.3,0
317375,2021/12/13 14:55,188,1561,44.14,0
317376,2021/12/13 14:55,599,1241,85.9,0
317377,2021/12/13 14:56,942,932,174.53,0
317378,2021/12/13 14:57,600,1899,3.42,0
317379,2021/12/13 14:57,990,1853,33.25,0
317380,2021/12/13 14:58,140,1187,66.92,0
317381,2021/12/13 14:59,824,562,59.06,0
317382,2021/12/13 15:00,221,68,26.8,0
